Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Cold_Thermos,Dirt_Fecal,First_Urine_Day,CAMP/LAB_specgravitymeter,Site,Species,Age_Class,8OHdG_Result,tblAnalysis_8-OHdG.CV,tblAnalysis_8-OHdG.Status,TAC_Result,tblAnalysis_TAC.CV,tblAnalysis_TAC.Status,Neopterin_Result,tblAnalysis_Neopterin.CV,tblAnalysis_Neopterin.Status,Cortisol_Result,tblAnalysis_Cortisol.CV,tblAnalysis_Cortisol.Status
856,7043,9-May-15,Suwi,9:06:00 AM,TRUE,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,345.785,4.8,ok,9283.846,3.7,ok
857,7042,9-May-15,Abuk,5:04:00 AM,TRUE,TRUE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,9.481,4.2,ok,0.944,4.1,ok,186.263,9.5,ok,7550.339,4.8,ok
858,7041,9-May-15,Rahmatd,4:57:00 AM,TRUE,FALSE,TRUE,1.02,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,15.653,4.7,ok,5.876,0.7,ok,263.14,2,ok,37328.68,1,ok
859,7044,10-May-15,Abuk,4:54:00 AM,TRUE,FALSE,TRUE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,11.071,2.5,ok,,,,250.9,6.4,ok,11229.91,7.2,ok
860,7046,10-May-15,Allie,5:08:00 AM,TRUE,FALSE,TRUE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,2.441,6.6,ok,3.587,1.6,ok,279.746,4.1,ok,28495.08,3.4,ok
861,7048,11-May-15,Suwi,6:54:00 AM,TRUE,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,505.648,15.4,ok,2493.442,0.3,ok
862,7047,11-May-15,Idun,4:46:00 AM,TRUE,FALSE,TRUE,1.02,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,21.743,0.5,ok,3.016,5.6,ok,204.258,12.4,ok,49219.77,2.9,ok
863,7054,13-May-15,Idun,5:16:00 AM,TRUE,FALSE,TRUE,1.01,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,9.348,2,ok,3.972,1.6,ok,614.443,3.5,ok,80408.05,5,ok
864,7053,13-May-15,Suwi,6:38:00 AM,TRUE,TRUE,FALSE,1.005,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,519.237,9.8,ok,10469.23,5,ok
865,7059,14-May-15,Abuk,5:42:00 AM,TRUE,FALSE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,342.948,0.7,ok,2209.587,14,ok
866,7062,14-May-15,Allie,5:09:00 AM,TRUE,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,9.61,4.4,ok,2.344,3.8,ok,299.729,12.4,ok,1217.157,7.8,ok
867,7065,15-May-15,Abuk,5:04:00 AM,TRUE,FALSE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,341.2,11.3,ok,1870.928,57.5,rerun
868,7066,15-May-15,Isman,4:55:00 AM,TRUE,FALSE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,678.537,9.8,ok,2999.828,10,ok
869,7063,15-May-15,Suwi,5:24:00 AM,TRUE,FALSE,TRUE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,134.574,3,ok,45854.02,6,ok
765,6724,25-Dec-14,Abuk,5:26:00 AM,TRUE,FALSE,FALSE,1.021,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,,,,57592.44,10.9,ok
766,6740,10-Jan-15,Abuk,5:35:00 AM,TRUE,FALSE,TRUE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,132.277,6.2,ok,,,,1563.996,5.7,ok,149116.6,1.6,ok
767,6743,11-Jan-15,Abuk,6:12:00 AM,TRUE,FALSE,TRUE,1.049,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,121.76,9.9,ok,,,,3086.001,8.8,ok,,,
768,6744,11-Jan-15,Idun,6:48:00 AM,TRUE,FALSE,TRUE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,160.554,1.5,ok,,,,1642.665,5.1,ok,,,
769,6747,12-Jan-15,Abuk,5:48:00 AM,TRUE,FALSE,TRUE,1.04,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,92.969,4.1,ok,19.863,2.5,ok,,,,,,
770,6750,13-Jan-15,Idun,5:19:00 AM,TRUE,FALSE,TRUE,1.055,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,43.183,3.1,ok,20.563,0.3,ok,,,,205203.3,0.4,ok
771,6764,16-Jan-15,Isman,5:31:00 AM,TRUE,FALSE,TRUE,1.043,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,107.893,4.4,ok,16.03,0.9,ok,,,,,,
772,6768,17-Jan-15,Suwi,5:22:00 AM,TRUE,FALSE,TRUE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,42.562,4.1,ok,10.379,1.1,ok,,,,53672.4,1.9,ok
773,6766,17-Jan-15,Tono,6:48:00 AM,TRUE,FALSE,TRUE,1.045,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,198.484,2.2,ok,9.397,4.3,ok,,,,,,
774,6772,18-Jan-15,Suwi,6:27:00 AM,TRUE,FALSE,TRUE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,7.865,2.5,ok,11.337,5.4,ok,,,,,,
775,6777,19-Jan-15,Idun,5:31:00 AM,TRUE,FALSE,TRUE,1.023,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),36.735,1.5,ok,7.943,1.2,ok,890.29,6.8,ok,,,
776,6774,19-Jan-15,Isman,4:51:00 AM,TRUE,TRUE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,62.704,3,ok,4.919,1.9,ok,,,,14310.07,2.4,ok
777,6778,20-Jan-15,Idun,4:47:00 AM,TRUE,FALSE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,15.055,5.3,ok,6.253,0.2,ok,233.761,7.9,ok,5533.252,5.8,ok
778,6780,20-Jan-15,Tono,4:58:00 AM,TRUE,FALSE,TRUE,1.051,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,72.862,1.1,ok,17.257,6.2,ok,,,,,,
779,6782,21-Jan-15,Rumaan,5:16:00 AM,TRUE,FALSE,TRUE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,34.749,5.7,ok,10.505,7.4,ok,,,,12767.85,0.3,ok
780,6784,21-Jan-15,Abuk,5:36:00 AM,TRUE,FALSE,TRUE,1.046,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,159.896,5,ok,18.901,8.8,ok,,,,111084.9,8.1,ok
781,6785,21-Jan-15,Abuk,5:42:00 AM,TRUE,FALSE,TRUE,1.05,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,191.761,10.7,ok,14.522,12,ok,,,,,,
782,6792,23-Jan-15,Tono,5:34:00 AM,TRUE,TRUE,TRUE,1.046,Tuanan,Pongo pygmaeus wurmbii,adult female no dependent,148.734,14.7,ok,13.918,3.9,ok,,,,56017.2,9.2,ok
943,7272,10-Aug-15,Idun,,TRUE,FALSE,TRUE,1.043,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,,,,,,
944,7274,11-Aug-15,Idun,5:17:00 AM,TRUE,FALSE,TRUE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,,,,,,
945,7278,13-Aug-15,Abuk,8:41:00 AM,TRUE,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,,,,,,
946,7286,19-Aug-15,Idun,6:46:00 AM,TRUE,FALSE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,,,,,,,,,,,,
947,7293,20-Aug-15,Abuk,5:12:00 AM,FALSE,TRUE,TRUE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,,,,,,,,,,
948,7291,20-Aug-15,Idun,7:21:00 AM,TRUE,FALSE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,,,,,,,,,,
949,7298,22-Aug-15,Idun,5:47:00 AM,TRUE,FALSE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,,,,,,,,,,,,
